瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
156,堡林,2019-02-20 21:00,2.6,,,,1.2,,20,,66,,4.9,-3.1,1018.3,,1027.4,,,9,,,,5,0,Ci,,548,,40,.1,,,,,
156,堡林,2019-02-20 22:00,1.7,,,,1.1,,20,,72,,5,-2.8,1018.7,,1027.9,,,9,,,,6,1,,,478,,40,-1,,,,,
156,堡林,2019-02-20 23:00,1,,,,.5,,70,,76,,5,-2.7,1019.1,,1028.3,,,9,,,,8,1,,65,440,,40,-.3,,,,,
156,堡林,2019-02-21 00:00,.8,,,,.6,,90,,79,,5.1,-2.4,1019.2,,1028.4,,,9,,,,6,0,Ci,,407,,40,-.4,,,,,
156,堡林,2019-02-21 01:00,.8,,,,1.3,,50,,79,,5.1,-2.4,1019,,1028.2,,,9,,,,7,6,,55,396,,4019,-.6,,,,,
156,堡林,2019-02-21 02:00,.5,,,,1.6,,20,,81,,5.2,-2.3,1019,,1028.2,,,9,,,,7,7,,55,392,,19,-.9,,,,,
156,堡林,2019-02-21 03:00,.2,,,,.9,,20,,82,,5.1,-2.5,1018.9,,1028.1,,,9,,,,0,0,,,366,,19,-1.5,,,,,
156,堡林,2019-02-21 04:00,.1,,,,1,,20,,83,,5.1,-2.4,1018.5,,1027.7,,,9,,,,7,7,Ac,38,350,,19,-1.4,,,,,
156,堡林,2019-02-21 05:00,0,,,,.7,,50,,85,,5.2,-2.2,1018.7,,1027.9,,,9,,,,7,7,Ac,38,331,,19,-1.6,,,,,
156,堡林,2019-02-21 06:00,-.6,,,,1,,20,,88,,5.2,-2.3,1018.9,,1028.1,,,9,,,,0,0,,,304,,19,-2.4,,,,,
156,堡林,2019-02-21 07:00,-.9,,,,1.5,,50,,91,,5.2,-2.1,1018.5,,1027.7,,,9,,,,0,0,,,303,,19,-2.9,,,,,
156,堡林,2019-02-21 08:00,0,,,,2.8,,50,,84,,5.2,-2.3,1018.7,,1027.9,,.1,,.15,,,0,0,,,364,,19,-2.3,,,,,
156,堡林,2019-02-21 09:00,1.9,,,,2.1,,70,,72,,5,-2.6,1019.2,,1028.4,,1,,.73,,,0,0,,,435,,19,-1.1,,,,,
156,堡林,2019-02-21 10:00,3.3,,,,2.1,,70,,63,,4.9,-3,1019.2,,1028.3,,1,,1.48,,,0,0,,,514,,4019,.8,,,,,
156,堡林,2019-02-21 11:00,5.4,,,,2.7,,50,,51,,4.6,-3.9,1019,,1028,,1,,2.13,,,0,0,,,698,,40,10.2,,,,,
156,堡林,2019-02-21 12:00,7.1,,,,1.2,,360,,49,,4.9,-2.9,1018.2,,1027.2,,1,,2.53,,,0,0,,,702,,40,14,,,,,
156,堡林,2019-02-21 13:00,8,,,,2.1,,20,,41,,4.4,-4.4,1016.9,,1025.8,,1,,2.71,,,0,0,,,891,,40,15.7,,,,,
156,堡林,2019-02-21 14:00,9.6,,,,1.4,,340,,36,,4.3,-4.7,1016,,1024.8,,1,,2.61,,,0,0,,,1071,,40,16.6,,,,,
156,堡林,2019-02-21 15:00,10,,,,1.7,,20,,33,,4.1,-5.5,1015.6,,1024.5,,1,,2.32,,,3,0,Ci,,1394,,,15.3,,,,,
156,堡林,2019-02-21 16:00,10,,,,1.9,,20,,34,,4.2,-5.1,1015,,1023.9,,1,,1.59,,,6,0,Ci,,1372,,,12.8,,,,,
156,堡林,2019-02-21 17:00,9.2,,,,1.9,,20,,38,,4.4,-4.4,1015.2,,1024.1,,.6,,.87,,,7,0,Ci,,1092,,,9,,,,,
156,堡林,2019-02-21 18:00,7.4,,,,1.2,,320,,46,,4.8,-3.4,1015.6,,1024.5,,0,,.29,,,6,0,Ci,,1010,,,5.6,,,,,
156,堡林,2019-02-21 19:00,6.1,,,,.7,,340,,56,,5.3,-2,1015.7,,1024.7,,0,,.05,,,,0,,,666,,40,3.4,,,,,
156,堡林,2019-02-21 20:00,5.2,,,,2.5,,70,,59,,5.2,-2.1,1015.7,,1024.7,,,9,,,,,5,,76,601,,40,2.6,,,,,
156,堡林,2019-02-21 21:00,4.4,,,,1.8,,20,,63,,5.3,-2,1016.4,,1025.4,,,9,,,,7,0,Ci,,536,,40,1.9,,,,,
156,堡林,2019-02-21 22:00,4,,,,1.9,,50,,66,,5.4,-1.7,1016.9,,1026,,,9,,,,,,,,533,,40,1.4,,,,,
156,堡林,2019-02-21 23:00,3.5,,,,2.2,,50,,68,,5.4,-1.8,1016,,1025.1,,,9,,,,10,9,,74,516,,40,1.1,,,,,
156,堡林,2019-02-22 00:00,3.2,,,,1.5,,70,,69,,5.3,-1.9,1016.2,,1025.3,,,9,,,,9,0,Ci,,514,,40,.8,,,,,
156,堡林,2019-02-22 01:00,3,,,,1.3,,50,,73,,5.6,-1.3,1015.3,,1024.4,,,9,,,,10,8,,73,481,,40,.2,,,,,
156,堡林,2019-02-22 02:00,2.3,,,,0,,0,,76,,5.5,-1.5,1015.1,,1024.2,,,9,,,,6,4,,71,439,,40,-1,,,,,
156,堡林,2019-02-22 03:00,2,,,,.3,,0,,80,,5.7,-1,1014.1,,1023.2,,,9,,,,6,0,Ci,,406,,4019,-.3,,,,,
156,堡林,2019-02-22 04:00,1.4,,,,.5,,230,,84,,5.7,-1,1013.9,,1023,,,9,,,,8,0,Ci,,358,,19,-.3,,,,,
156,堡林,2019-02-22 05:00,1.5,,,,.3,,0,,83,,5.7,-1,1013.8,,1022.9,,,9,,,,8,0,Ci,,362,,19,-.3,,,,,
156,堡林,2019-02-22 06:00,1.5,,,,.6,,50,,86,,5.9,-.5,1013.4,,1022.5,,,9,,,,8,0,Ci,,348,,19,-.3,,,,,
156,堡林,2019-02-22 07:00,1,,,,.2,,0,,87,,5.7,-.9,1013.4,,1022.5,,,9,,,,7,0,Ci,,337,,19,-.4,,,,,
156,堡林,2019-02-22 08:00,1.6,,,,.6,,70,,87,,6,-.3,1013.2,,1022.3,,0,,.13,,,8,0,Ci,,337,,19,-.4,,,,,
156,堡林,2019-02-22 09:00,4.2,,,,1.4,,20,,68,,5.6,-1.1,1013.1,,1022.1,,.3,,.6,,,3,0,Ci,,463,,4019,.8,,,,,
156,堡林,2019-02-22 10:00,6.2,,,,.8,,320,,61,,5.8,-.7,1013.6,,1022.6,,.6,,1.19,,,7,7,Ac,36,535,,40,8.2,,,,,
156,堡林,2019-02-22 11:00,6.7,,,,1,,270,,60,,5.9,-.5,1013.6,,1022.5,,.2,,1.12,,,9,9,Ac,36,487,,40,9.3,,,,,
156,堡林,2019-02-22 12:00,8.2,,,,.8,,290,,51,,5.6,-1.3,1012.7,,1021.6,,.5,,1.66,,,8,8,Ac,36,557,,40,12.8,,,,,
156,堡林,2019-02-22 13:00,9.5,,,,.6,,290,,42,,5,-2.7,1011.5,,1020.3,,.1,,1.27,,,9,9,Ac,36,794,,40,12.6,,,,,
156,堡林,2019-02-22 14:00,9.8,,,,.7,,20,,38,,4.6,-3.8,1010.6,,1019.4,,0,,.9,,,10,10,As,30,889,,40,11.2,,,,,
156,堡林,2019-02-22 15:00,10.5,,,,.5,,50,,33,,4.2,-5.1,1010.1,,1018.9,,0,,.92,,,8,3,AcCi,36,1303,,40,11,,,,,
156,堡林,2019-02-22 16:00,11,,,,.7,,340,,37,,4.9,-3.1,1009.7,,1018.5,,.7,,1.34,,,7,7,Ac,36,894,,40,12.4,,,,,
156,堡林,2019-02-22 17:00,9.6,,,,1.7,,320,,43,,5.2,-2.3,1009.6,,1018.4,,.1,,.61,,,9,9,Ac,36,567,,40,8.9,,,,,
156,堡林,2019-02-22 18:00,8.3,,,,1.4,,270,,51,,5.6,-1.2,1010.1,,1018.9,,0,,.31,,,6,0,Ci,,317,,40,6.4,,,,,
156,堡林,2019-02-22 19:00,6.7,,,,1.2,,290,,53,,5.2,-2.2,1010.8,,1019.7,,0,,.05,,,5,5,,6,295,,40,3.3,,,,,
156,堡林,2019-02-22 20:00,5.7,,,,1.1,,290,,57,,5.2,-2.1,1011.6,,1020.6,,,9,,,,3,3,,42,394,,40,1.9,,,,,
156,堡林,2019-02-22 21:00,5,,,,.6,,20,,56,,4.9,-3,1012,,1021,,,9,,,,3,0,Ci,,627,,40,1.1,,,,,
156,堡林,2019-02-22 22:00,3.9,,,,1.9,,50,,63,,5.1,-2.5,1012.5,,1021.5,,,9,,,,6,6,,45,467,,40,.3,,,,,
156,堡林,2019-02-22 23:00,3.9,,,,.6,,70,,60,,4.9,-3.1,1012.8,,1021.8,,,9,,,,9,8,,51,657,,40,-.3,,,,,
156,堡林,2019-02-23 00:00,3.5,,,,2.5,,50,,60,,4.7,-3.5,1012.7,,1021.7,,,9,,,,8,8,Ac,38,918,,40,-.3,,,,,
156,堡林,2019-02-23 01:00,2.9,,,,1.6,,50,,60,,4.5,-4.1,1012.5,,1021.6,,,9,,,,9,9,,55,1031,,40,-.5,,,,,
156,堡林,2019-02-23 02:00,2.7,,,,1.8,,20,,63,,4.7,-3.6,1012.7,,1021.8,,,9,,,,5,5,,52,859,,40,-1.1,,,,,
156,堡林,2019-02-23 03:00,2.3,,,,1.1,,340,,69,,5,-2.8,1012.8,,1021.9,,,9,,,,5,5,Ac,40,767,,40,-.4,,,,,
156,堡林,2019-02-23 04:00,1.2,,,,.5,,50,,72,,4.8,-3.2,1012.8,,1021.9,,,9,,,,5,5,Ac,40,711,,40,-.7,,,,,
156,堡林,2019-02-23 05:00,1.2,,,,.7,,140,,77,,5.2,-2.3,1013,,1022.1,,,9,,,,4,4,Ac,40,628,,40,-1,,,,,
156,堡林,2019-02-23 06:00,1,,,,.2,,0,,78,,5.1,-2.4,1013.2,,1022.3,,,9,,,,7,7,Ac,38,602,,40,-1,,,,,
156,堡林,2019-02-23 07:00,.5,,,,.2,,0,,82,,5.2,-2.2,1014,,1023.2,,,9,,,,6,6,Ac,38,566,,4019,-1.3,,,,,
156,堡林,2019-02-23 08:00,.4,,,,.8,,250,,86,,5.4,-1.6,1014.9,,1024.1,,0,,.16,,,7,7,Ac,35,482,,19,-1.1,,,,,
156,堡林,2019-02-23 09:00,1.8,,,,.2,,0,,80,,5.6,-1.2,1015.1,,1024.2,,.6,,.51,,,4,0,Ci,,504,,19,-.9,,,,,
156,堡林,2019-02-23 10:00,4,,,,.3,,0,,67,,5.5,-1.5,1014.9,,1023.9,,1,,1.38,,,0,0,,,514,,4019,5.3,,,,,
156,堡林,2019-02-23 11:00,7.3,,,,.7,,270,,54,,5.5,-1.4,1014.4,,1023.3,,1,,2.09,,,0,0,,,530,,40,12.5,,,,,
156,堡林,2019-02-23 12:00,10.4,,,,1.5,,250,,42,,5.3,-1.9,1013.6,,1022.4,,1,,2.53,,,0,0,,,595,,40,16.7,,,,,
156,堡林,2019-02-23 13:00,12.4,,,,1.2,,290,,39,,5.6,-1.1,1013,,1021.7,,1,,2.69,,,4,0,Ci,,521,,40,18.2,,,,,
156,堡林,2019-02-23 14:00,14.9,,,,1.9,,250,,32,,5.4,-1.6,1012.7,,1021.4,,1,,2.47,,,4,0,Ci,,674,,40,19.2,,,,,
156,堡林,2019-02-23 15:00,15.2,,,,.8,,360,,26,,4.5,-4.2,1012.9,,1021.6,,1,,2.27,,,6,0,Ci,,821,,40,18.7,,,,,
156,堡林,2019-02-23 16:00,14.6,,,,.6,,20,,25,,4.2,-5.2,1012.8,,1021.4,,1,,1.76,,,3,0,Ci,,900,,40,16.6,,,,,
156,堡林,2019-02-23 17:00,14.6,,,,1.3,,250,,23,,3.8,-6.3,1013,,1021.6,,1,,1.07,,,0,0,,,1120,,40,13,,,,,
156,堡林,2019-02-23 18:00,12.6,,,,1.3,,290,,36,,5.2,-2.1,1013.2,,1021.9,,.8,,.39,,,5,0,Ci,,905,,40,8.8,,,,,
156,堡林,2019-02-23 19:00,10.2,,,,2.4,,250,,50,,6.2,.2,1014.4,,1023.2,,0,,.06,,,3,0,,,527,,40,5.9,,,,,
156,堡林,2019-02-23 20:00,8.8,,,,1.7,,250,,51,,5.8,-.8,1015.3,,1024.2,,,9,,,,6,0,,,524,,40,4.3,,,,,
156,堡林,2019-02-23 21:00,8.2,,,,2.4,,200,,53,,5.8,-.8,1016.1,,1025,,,9,,,,6,6,Sc,10,548,,40,3.1,,,,,
156,堡林,2019-02-23 22:00,7.3,,,,1.5,,200,,54,,5.5,-1.4,1016.3,,1025.2,,,9,,,,6,0,,,582,,40,2.1,,,,,
156,堡林,2019-02-23 23:00,6.5,,,,0,,0,,60,,5.8,-.7,1016.1,,1025.1,,,9,,,,6,0,,,546,,40,1.4,,,,,
156,堡林,2019-02-24 00:00,6.2,,,,.4,,0,,62,,5.9,-.5,1016,,1025,,,9,,,,8,4,ScCi,,486,,40,1,,,,,
156,堡林,2019-02-24 01:00,5.2,,,,.5,,230,,67,,5.9,-.4,1016.3,,1025.3,,,9,,,,6,0,,,433,,40,.3,,,,,
156,堡林,2019-02-24 02:00,4.6,,,,.1,,0,,71,,6,-.2,1016.6,,1025.6,,,9,,,,2,0,,,396,,40,-.4,,,,,
156,堡林,2019-02-24 03:00,4,,,,0,,0,,74,,6,-.2,1016.7,,1025.8,,,9,,,,3,3,Sc,10,367,,40,-.1,,,,,
156,堡林,2019-02-24 04:00,3.3,,,,0,,0,,78,,6.1,-.1,1016.5,,1025.6,,,9,,,,0,0,,,342,,4019,-.1,,,,,
156,堡林,2019-02-24 05:00,3,,,,.1,,0,,81,,6.1,0,1016.4,,1025.5,,,9,,,,0,0,,,340,,19,-.4,,,,,
156,堡林,2019-02-24 06:00,2.5,,,,.3,,0,,85,,6.2,.2,1016.5,,1025.6,,,9,,,,0,0,,,322,,19,-.7,,,,,
156,堡林,2019-02-24 07:00,2.1,,,,.4,,0,,84,,6,-.3,1016.8,,1025.9,,,9,,,,0,0,,,347,,19,-.9,,,,,
156,堡林,2019-02-24 08:00,2.3,,,,.4,,0,,85,,6.1,0,1016.9,,1026,,.1,,.16,,,0,0,,,352,,19,-.8,,,,,
156,堡林,2019-02-24 09:00,4.9,,,,.2,,0,,73,,6.3,.4,1017,,1026,,1,,.73,,,0,0,,,385,,19,.1,,,,,
156,堡林,2019-02-24 10:00,7.5,,,,.8,,270,,62,,6.4,.6,1016.4,,1025.3,,1,,1.47,,,0,0,,,465,,4019,9.1,,,,,
156,堡林,2019-02-24 11:00,10.4,,,,2.1,,250,,55,,6.9,1.7,1016.1,,1024.9,,1,,2.1,,,0,0,,,647,,40,14.7,,,,,
156,堡林,2019-02-24 12:00,11.5,,,,1.4,,250,,46,,6.2,.2,1015.1,,1023.9,,1,,2.55,,,0,0,,,1159,,40,17.8,,,,,
156,堡林,2019-02-24 13:00,12.8,,,,1.8,,70,,40,,5.9,-.4,1013.6,,1022.3,,1,,2.76,,,0,0,,,1322,,,20.1,,,,,
156,堡林,2019-02-24 14:00,14.6,,,,1.7,,290,,32,,5.3,-1.9,1012.6,,1021.2,,1,,2.66,,,0,0,,,1684,,,21.2,,,,,
156,堡林,2019-02-24 15:00,14.7,,,,1.8,,320,,33,,5.5,-1.4,1012,,1020.6,,1,,2.39,,,0,0,,,1864,,,20.5,,,,,
156,堡林,2019-02-24 16:00,14.1,,,,2.6,,290,,37,,6,-.3,1012.2,,1020.9,,1,,1.85,,,0,0,,,1866,,,17.9,,,,,
156,堡林,2019-02-24 17:00,12.6,,,,2.1,,360,,39,,5.7,-1,1012.1,,1020.8,,1,,1.18,,,0,0,,,1979,,,14.2,,,,,
156,堡林,2019-02-24 18:00,11.2,,,,1.8,,290,,48,,6.3,.5,1012.3,,1021.1,,1,,.48,,,0,0,,,1963,,,9.8,,,,,
156,堡林,2019-02-24 19:00,9.6,,,,2.1,,290,,55,,6.5,.9,1012.9,,1021.7,,.1,,.06,,,0,0,,,1647,,,6.7,,,,,
156,堡林,2019-02-24 20:00,9,,,,1.5,,20,,58,,6.6,1.1,1012.9,,1021.7,,,9,,,,0,0,,,1369,,,5.1,,,,,
156,堡林,2019-02-24 21:00,8.4,,,,1.1,,360,,59,,6.5,.8,1013,,1021.9,,,9,,,,0,0,,,1491,,,4,,,,,
156,堡林,2019-02-24 22:00,7.9,,,,.3,,0,,62,,6.6,1,1012.8,,1021.7,,,9,,,,7,1,,74,1415,,,3.1,,,,,
156,堡林,2019-02-24 23:00,7.2,,,,1,,230,,66,,6.7,1.2,1013,,1021.9,,,9,,,,6,3,,72,1210,,,2.3,,,,,
156,堡林,2019-02-25 00:00,6.5,,,,1.4,,250,,70,,6.8,1.4,1012.9,,1021.8,,,9,,,,8,0,Ci,,946,,40,2.8,,,,,
156,堡林,2019-02-25 01:00,6.4,,,,.2,,0,,70,,6.7,1.3,1012.4,,1021.3,,,9,,,,10,6,,63,859,,40,2.3,,,,,
156,堡林,2019-02-25 02:00,5.5,,,,.7,,270,,75,,6.8,1.4,1013.2,,1022.2,,,9,,,,5,5,,63,916,,4019,1.1,,,,,
156,堡林,2019-02-25 03:00,4.7,,,,1.6,,50,,79,,6.7,1.3,1012.5,,1021.5,,,9,,,,6,0,Ci,,819,,19,.8,,,,,
156,堡林,2019-02-25 04:00,4.8,,,,.5,,340,,78,,6.7,1.2,1012.6,,1021.6,,,9,,,,6,0,Ci,,824,,19,.4,,,,,
156,堡林,2019-02-25 05:00,3.3,,,,.6,,20,,87,,6.7,1.3,1012.3,,1021.3,,,9,,,,0,0,,,672,,19,-.3,,,,,
156,堡林,2019-02-25 06:00,2.3,,,,1.5,,20,,89,,6.4,.6,1012.4,,1021.5,,,9,,,,0,0,,,569,,19,-.6,,,,,
156,堡林,2019-02-25 07:00,1.6,,,,.6,,290,,92,,6.3,.4,1013.2,,1022.3,,,9,,,,0,0,,,474,,19,-1,,,,,
156,堡林,2019-02-25 08:00,2.2,,,,.4,,0,,90,,6.4,.7,1013.6,,1022.7,,0,,0,,,0,0,,,452,,19,-.9,,,,,
156,堡林,2019-02-25 09:00,4.5,,,,.3,,0,,78,,6.5,.9,1013.7,,1022.7,,0,,0,,,0,0,,,514,,19,1.3,,,,,
156,堡林,2019-02-25 10:00,7.6,,,,1.9,,70,,41,,4.3,-4.8,1013.3,,1022.2,,0,,0,,,0,0,,,1610,,4019,8.7,,,,,
156,堡林,2019-02-25 11:00,9.3,,,,.6,,70,,34,,4,-5.7,1013,,1021.8,,0,,0,,,0,0,,,1441,,,16.5,,,,,
156,堡林,2019-02-25 12:00,10.5,,,,1.2,,290,,29,,3.7,-6.8,1012.6,,1021.4,,.2,,.57,,,0,0,,,902,,40,23,,,,,
156,堡林,2019-02-25 13:00,12.6,,,,1.3,,360,,22,,3.2,-8.6,1012.1,,1020.8,,1,,2.58,,,0,0,,,724,,40,26.1,,,,,
156,堡林,2019-02-25 14:00,13.5,,,,2,,320,,21,,3.2,-8.4,1011.1,,1019.8,,1,,2.59,,,0,0,,,857,,40,26.3,,,,,
156,堡林,2019-02-25 15:00,13.1,,,,2.1,,360,,22,,3.3,-8.1,1010.5,,1019.2,,1,,2.31,,,0,0,,,897,,40,22.7,,,,,
156,堡林,2019-02-25 16:00,12.6,,,,2,,360,,26,,3.8,-6.4,1010.5,,1019.2,,1,,1.8,,,0,0,,,847,,40,18.9,,,,,
156,堡林,2019-02-25 17:00,11,,,,2,,340,,28,,3.7,-6.8,1011.3,,1020.1,,.7,,1.01,,,7,0,Ci,,792,,40,13.3,,,,,
156,堡林,2019-02-25 18:00,9.5,,,,1.4,,340,,36,,4.3,-4.8,1012,,1020.8,,.2,,.37,,,8,0,Ci,,645,,40,7.6,,,,,
156,堡林,2019-02-25 19:00,7.6,,,,.9,,360,,39,,4.1,-5.4,1012.7,,1021.6,,0,,.06,,,6,1,,,726,,40,3.6,,,,,
156,堡林,2019-02-25 20:00,5.9,,,,1.4,,320,,54,,5,-2.7,1013.4,,1022.4,,,9,,,,6,1,,,714,,40,2.1,,,,,
156,堡林,2019-02-25 21:00,4.8,,,,1.7,,320,,62,,5.4,-1.8,1014,,1023,,,9,,,,6,0,Ci,,655,,40,.9,,,,,
156,堡林,2019-02-25 22:00,4.1,,,,.5,,250,,64,,5.2,-2.1,1014.4,,1023.4,,,9,,,,6,1,,74,699,,40,0,,,,,
156,堡林,2019-02-25 23:00,3.9,,,,.4,,0,,58,,4.7,-3.6,1014.4,,1023.4,,,9,,,,7,1,,,945,,40,-1.3,,,,,
156,堡林,2019-02-26 00:00,3.4,,,,.4,,0,,59,,4.6,-3.8,1014.5,,1023.6,,,9,,,,5,0,Ci,,1026,,40,-1.6,,,,,
156,堡林,2019-02-26 01:00,2.8,,,,.8,,20,,58,,4.3,-4.6,1014.7,,1023.8,,,9,,,,0,0,,,1154,,,-2.4,,,,,
156,堡林,2019-02-26 02:00,2.6,,,,.1,,0,,57,,4.2,-5,1015.2,,1024.3,,,9,,,,0,0,,,1227,,,-2.7,,,,,
156,堡林,2019-02-26 03:00,2.3,,,,.8,,320,,63,,4.5,-4,1015.3,,1024.4,,,9,,,,0,0,,,961,,40,-2.9,,,,,
156,堡林,2019-02-26 04:00,1.2,,,,.7,,320,,70,,4.7,-3.6,1015,,1024.1,,,9,,,,0,0,,,807,,40,-3.2,,,,,
156,堡林,2019-02-26 05:00,.7,,,,.2,,0,,68,,4.4,-4.5,1015.3,,1024.5,,,9,,,,0,0,,,916,,40,-3.5,,,,,
156,堡林,2019-02-26 06:00,.9,,,,1,,340,,68,,4.4,-4.3,1015.8,,1025,,,9,,,,0,0,,,1020,,40,-3.6,,,,,
156,堡林,2019-02-26 07:00,.2,,,,1.2,,50,,74,,4.6,-3.8,1015.7,,1024.9,,,9,,,,0,0,,,1271,,,-3.9,,,,,
156,堡林,2019-02-26 08:00,1.1,,,,1.2,,20,,71,,4.7,-3.5,1016.1,,1025.3,,.2,,.19,,,1,0,Ci,,1478,,,-2.6,,,,,
156,堡林,2019-02-26 09:00,3.3,,,,2.6,,20,,60,,4.6,-3.7,1016.6,,1025.7,,1,,.84,,,2,0,Ci,,1400,,,1.8,,,,,
156,堡林,2019-02-26 10:00,5.4,,,,.9,,20,,52,,4.7,-3.6,1017.2,,1026.2,,1,,1.56,,,0,0,,,1727,,,10.5,,,,,
156,堡林,2019-02-26 11:00,7.5,,,,1.3,,270,,44,,4.6,-3.9,1017.5,,1026.4,,1,,2.16,,,0,0,,,1753,,,18.7,,,,,
156,堡林,2019-02-26 12:00,9.2,,,,1.1,,340,,31,,3.6,-7,1016.4,,1025.3,,1,,2.61,,,0,0,,,1951,,,23.8,,,,,
156,堡林,2019-02-26 13:00,11.7,,,,1.5,,360,,26,,3.6,-7.2,1015.6,,1024.4,,1,,2.8,,,2,0,Ci,,1936,,,26.7,,,,,
156,堡林,2019-02-26 14:00,12.3,,,,2.3,,20,,20,,2.9,-10,1013.8,,1022.5,,1,,2.66,,,4,0,Ci,,1965,,,25.9,,,,,
156,堡林,2019-02-26 15:00,13.2,,,,3.4,,50,,12,,1.8,-15.6,1012.9,,1021.6,,1,,2.42,,,0,0,,,1995,,,24,,,,,
156,堡林,2019-02-26 16:00,13.4,,,,1.4,,50,,12,,1.8,-15.5,1012.6,,1021.3,,1,,1.95,,,2,0,Ci,,2000,,,20.5,,,,,
156,堡林,2019-02-26 17:00,12.3,,,,3,,20,,16,,2.3,-12.8,1012,,1020.7,,1,,1.09,,,5,0,Ci,,2000,,,12.8,,,,,
156,堡林,2019-02-26 18:00,11.2,,,,1.4,,20,,21,,2.8,-10.3,1011.8,,1020.6,,.3,,.36,,,6,0,Ci,,2000,,,8.2,,,,,
156,堡林,2019-02-26 19:00,9.9,,,,1.5,,290,,29,,3.5,-7.3,1012.7,,1021.5,,0,,.06,,,9,8,,67,1872,,,5.7,,,,,
156,堡林,2019-02-26 20:00,8.3,,,,.6,,20,,39,,4.3,-4.8,1013,,1021.9,,,9,,,,7,7,,63,1519,,,3.3,,,,,
156,堡林,2019-02-26 21:00,7.8,,,,.6,,230,,42,,4.4,-4.3,1013.3,,1022.2,,,9,,,,7,0,Ci,,1529,,,2.4,,,,,
156,堡林,2019-02-26 22:00,6.7,,,,2.4,,250,,50,,4.9,-3,1014.4,,1023.3,,,9,,,,8,8,,57,1309,,,2,,,,,
156,堡林,2019-02-26 23:00,6.3,,,,.5,,180,,51,,4.9,-3.1,1014.6,,1023.6,,,9,,,,10,10,,52,1513,,,2.9,,,,,
156,堡林,2019-02-27 00:00,6.1,,,,.4,,0,,55,,5.2,-2.2,1014.4,,1023.4,,,9,,,,10,10,As,35,1407,,,3,,,,,
156,堡林,2019-02-27 01:00,5.9,,,,.6,,230,,57,,5.3,-1.9,1015.4,,1024.4,,,9,,,,10,10,,39,1478,,,3,,,,,
156,堡林,2019-02-27 02:00,5.9,,,,.1,,0,,57,,5.3,-1.9,1014.9,,1023.9,,,9,,,,10,10,,32,1496,,,3.2,,,,,
156,堡林,2019-02-27 03:00,6.1,,,,.2,,0,,57,,5.4,-1.7,1014,,1023,,,9,,,,10,10,As,36,1409,,,3.2,,,,,
156,堡林,2019-02-27 04:00,5.4,,,,1.3,,250,,61,,5.5,-1.5,1014.9,,1023.9,,,9,,,,10,10,As,24,1410,,,3.2,,,,,
156,堡林,2019-02-27 05:00,5.2,,,9,1.7,,250,,60,,5.3,-1.9,1014.9,,1023.9,,,9,,,,10,3,ScAs,19,1419,,01,3.2,,,,,
156,堡林,2019-02-27 06:00,5.1,,0,,.9,,250,,59,,5.2,-2.2,1015,,1024,,,9,,,,10,9,ScAs,17,1498,,,3.2,,,,,
156,堡林,2019-02-27 07:00,4.9,,,9,.7,,20,,63,,5.5,-1.5,1014.7,,1023.7,,,9,,,,10,7,StNs,13,1427,,01,3.4,,,,,
156,堡林,2019-02-27 08:00,4.7,,,9,1.2,,20,,73,,6.2,.2,1015.2,,1024.2,,0,,.07,,,10,7,StNs,10,1039,,01,3.7,,,,,
156,堡林,2019-02-27 09:00,5.2,,0,,1,,70,,76,,6.7,1.3,1015,,1024,,0,,.21,,,10,7,StNs,10,967,,01,5.8,,,,,
156,堡林,2019-02-27 10:00,6.4,,,9,.9,,20,,63,,6.1,-.1,1014.7,,1023.7,,.2,,.67,,,9,5,ScAc,13,1109,,01,11.3,,,,,
156,堡林,2019-02-27 11:00,8.9,,,9,1.4,,70,,64,,7.3,2.4,1013.7,,1022.6,,.8,,1.8,,,8,3,ScAc,12,909,,40,18.6,,,,,
156,堡林,2019-02-27 12:00,10.9,,0,,1.1,,20,,60,,7.8,3.4,1012.7,,1021.5,,1,,2.29,,,8,0,Ci,,1071,,40,23.3,,,,,
156,堡林,2019-02-27 13:00,11.8,,,9,1.5,,250,,57,,7.8,3.5,1011.5,,1020.2,,.6,,1.96,,,8,0,Ci,,1000,,,21.4,,,,,
156,堡林,2019-02-27 14:00,12.3,,,9,.9,,70,,56,,8,3.7,1010.5,,1019.2,,.5,,1.52,,,8,8,Sc,14,1131,,,18.7,,,,,
156,堡林,2019-02-27 15:00,12.1,,,9,.5,,320,,56,,7.8,3.5,1010.8,,1019.5,,0,,.36,,,10,7,ScAs,12,1130,,,13.6,,,,,
